"iep_country","iep_geocode","ID","event_id","iep_region","The West","year","start_date","end_date","latitude","longitude","admin_name","event_type","perpetrators_1_name","perpetrators_1_type","perpetrators_2_name","perpetrators_2_type","perpetrators_3_name","perpetrators_3_type","source_urls_01","source_urls_02","suicide","specific_target","targets_1","targets_2","targets_3","targets_4","targets_5","targets_6","targets_7","deaths_total","hostages_total","injured_total","terrorists_killed","weapons_1","weapons_2","weapons_3","weapons_4","summary","intensity","conflict"
"Myanmar","MMR","MMR.8_1",60385,"Asia-Pacific","non-West",2021,2021-07-14,2021-07-14,21.851576,96.06799,"Mandalay","Armed attack","Unknown","Undetermined",NA,NA,NA,NA,"https://www.myanmar-now.org/en/news/fox-force-guerilla-group-assassinates-junta-appointed-ward-administrator-in-mandalay	https://www.facebook.com/39218993127/posts/10161230663983128/",NA,FALSE,"Ward administrator","Government/Political",NA,NA,NA,NA,NA,NA,1,0,0,0,"Firearms",NA,NA,NA,"Two gunmen travelling on a motorbike killed a ward administrator at the entrance to Myitnge market in Myitnge, Amarapura township, Mandalay, Mandalay region at around 0700hrs on 14 July. An anti-junta armed group, 'Never Give Up: Fox Force', claimed responsibility.","war","conflict"
"Myanmar","MMR","MMR.2_1",60405,"Asia-Pacific","non-West",2021,2021-07-13,2021-07-13,17.3347,96.460335,"Bago","Bombing","Unknown","Undetermined",NA,NA,NA,NA,"https://www.myanmar-now.org/en/news/bago-pdf-claims-responsibility-for-bombing-of-admin-office-military-checkpoint?page=1	https://www.facebook.com/deltanewsagency/posts/1437493613294999",NA,FALSE,"Military post","Military",NA,NA,NA,NA,NA,NA,0,0,0,0,"Explosives",NA,NA,NA,"A bomb detonated at a military post near the No. 7 high school in Kalya Ni ward, Bago, Bago region at around 2000hrs on 13 July. There were no details on casualties. An anti-junta armed group, the People’s Defence Force (PDF), claimed responsibility.","war","conflict"
"Myanmar","MMR","MMR.15_1",60410,"Asia-Pacific","non-West",2021,2021-07-22,2021-07-22,16.827982,96.12482,"Yangon","Bombing","Unknown","Undetermined",NA,NA,NA,NA,"https://www.facebook.com/permalink.php?story_fbid=189775953168476&id=102937378519001","http://mizzimaburmese.com/article/83759",FALSE,"Primary School","Education Sector",NA,NA,NA,NA,NA,NA,0,0,0,0,"Explosives",NA,NA,NA,"A bomb of unknown type detonated outside No. 15 Primary School on Central Road, Kamaryut township, Yangon, Yangon region, at around 2000hrs on 22 July. It is unclear whether anyone was hurt. No one had claimed responsibility at the time of writing, but both anti-junta and pro-junta armed groups operate in the area.","war","conflict"
"Myanmar","MMR","MMR.15_1",60411,"Asia-Pacific","non-West",2021,2021-07-25,2021-07-25,16.866182,96.12498,"Yangon","Armed attack","Unknown","Undetermined",NA,NA,NA,NA,"https://elevenmyanmar.com/news/100-household-administrator-in-mayangone-township-shot-and-killed","https://www.facebook.com/VoiceofMyanmarNews/posts/886854225249585",FALSE,"Ward administrator","Government/Political",NA,NA,NA,NA,NA,NA,1,0,0,0,"Firearms",NA,NA,NA,"Gunmen killed a ward administrator at his office on Kyaik Waing Pagoda Road, Ward 3, Mayangone township, Yangon, Yangon region, at around 1400hrs on 25 July. No one had claimed the attack at the time of writing, but based on target, tactic and location, an anti-junta armed group was probably responsible.","war","conflict"
"Myanmar","MMR","MMR.15_1",60414,"Asia-Pacific","non-West",2021,2021-07-15,2021-07-15,16.801987,96.13713,"Yangon","Bombing","Unknown","Undetermined",NA,NA,NA,NA,"https://twitter.com/KhinAin/status/1415685294624411657","https://twitter.com/Eindra1121/status/1414271067816820736",FALSE,"Unclear","Civilians/General Public","Retail Sector",NA,NA,NA,NA,NA,0,0,1,0,"Explosives",NA,NA,NA,"An explosive device wounded a civilian passerby outside the Avenue'J Cafe in Myaynigone township, Yangon, Yangon region, at around 0800hrs on 15 July. No one had claimed the attack at the time of writing, but based on target, tactic and location, an anti-junta armed group was probably responsible.","war","conflict"
"Myanmar","MMR","MMR.4_1",60442,"Asia-Pacific","non-West",2021,2021-07-27,2021-07-27,25.850904,97.43813,"Kachin","Bombing","Kachin Independence Army (KIA)","Nationalist/Separatist",NA,NA,NA,NA,"https://twitter.com/kzy_linn/status/1419974400946753544","https://news-eleven.com/article/212478",FALSE,"Military outpost","Military","Public Transportation",NA,NA,NA,NA,NA,0,0,0,0,"Explosives",NA,NA,NA,"Three bombs exploded simultaneously on the Union Highway, near the Nansei military checkpoint in Kachin state, at around 0900hrs on 27 July. There were conflict reports that one bus passenger travelling on the road was injured. No group had claimed the attack at the time of writing, but the Kachin Independence Army (KIA) operates in the area.","war","conflict"
"Myanmar","MMR","MMR.12_1",60446,"Asia-Pacific","non-West",2021,2021-07-27,2021-07-27,22.078178,94.90573,"Sagaing","Bombing","Unknown","Undetermined",NA,NA,NA,NA,"https://www.facebook.com/385165108587508/posts/1257500958020581/	http://mizzimaburmese.com/article/83993",NA,FALSE,"Unconfirmed","Undetermined",NA,NA,NA,NA,NA,NA,1,0,2,0,"UXO and Mines",NA,NA,NA,"A piece of unexploded ordnance killed a civilian and wounded two others when it detonated at a house in the village of Chaung Sone, Yinmabin township, Sagaing region on 27 July. The man who died found the device - made using an RPG - in a tree and brought it home. No group had claimed responsibility at the time of writing, but based on the tactic and location, an anti-junta armed group probably planted the device.","war","conflict"
"Myanmar","MMR","MMR.6_1",60450,"Asia-Pacific","non-West",2021,2021-07-18,2021-07-18,16.041788,98.121605,"Kayin","Armed attack","Unknown","Undetermined",NA,NA,NA,NA,"https://elevenmyanmar.com/news/a-local-chairperson-of-usdp-shot-dead-in-kayin-state	https://www.facebook.com/deltanewsagency/posts/1440922746285419","https://www.facebook.com/permalink.php?story_fbid=559225305100519&id=100030391627708",FALSE,"Union Solidarity and Development Party (USDP) representative","Government/Political",NA,NA,NA,NA,NA,NA,1,0,2,0,"Firearms",NA,NA,NA,"Two gunmen travelling by motorbike killed a representative of the Union Solidarity and Development Party (USDP) and wounded two other civilians while they was sitting in a tea shop in the No.3 ward of Phaya Thonzu, Kyarinseikgyi township, Kayin state on the morning of 18 July. No group had claimed responsibility at the time of writing, but based on the target, tactics and location, pro-junta armed groups were probably responsible.","war","conflict"
"Myanmar","MMR","MMR.8_1",60463,"Asia-Pacific","non-West",2021,2021-07-27,2021-07-27,22.004072,96.08253,"Mandalay","Armed attack","Unknown","Undetermined",NA,NA,NA,NA,"https://www.myanmar-now.org/mm/news/7613","http://mizzimaburmese.com/article/83943",FALSE,"Ward administrator","Government/Political",NA,NA,NA,NA,NA,NA,1,0,0,0,"Firearms",NA,NA,NA,"Gunmen killed a ward administrator on the intersection of 86th and 12th street, Aungmyethazan township, Mandalay, Mandalay region, on the evening of 27 July. No one had claimed responsibility at the time of writing, but based on target, tactic and location, an anti-junta armed group was probably responsible.","war","conflict"
"Myanmar","MMR","MMR.15_1",60471,"Asia-Pacific","non-West",2021,2021-07-18,2021-07-18,17.01097,95.981346,"Yangon","Armed attack","Unknown","Undetermined",NA,NA,NA,NA,"https://www.myanmar-now.org/en/news/woman-known-for-anti-dictatorship-activism-shot-dead-in-htantabin-bago	https://www.facebook.com/permalink.php?story_fbid=1201589600303589&id=100013576813362",NA,FALSE,"Anti-junta activist","Civilians/General Public",NA,NA,NA,NA,NA,NA,1,0,1,0,"Firearms",NA,NA,NA,"Gunmen killed an anti-junta activist and wounded her daughter after breaking into their home in Kinmoon Chone, Htantabin township, Bago region at around 2130hrs on 18 July. No group had claimed responsibility at the time of writing, but based on the tactics and target, a pro-junta armed group was probably responsible.","war","conflict"
"Myanmar","MMR","MMR.12_1",60484,"Asia-Pacific","non-West",2021,2021-07-23,2021-07-23,22.561756,95.69721,"Sagaing","Bombing","Unknown","Undetermined",NA,NA,NA,NA,"https://www.facebook.com/385165108587508/posts/1253743101729700/","https://www.facebook.com/102937378519001/posts/189916876487717/",FALSE,"Military council members","Military","Financial Sector",NA,NA,NA,NA,NA,0,0,0,0,"Explosives",NA,NA,NA,"At least one bomb exploded and wounded an unconfirmed number of military council members near Myanmar Pioneer Bank in Shwebo city, Shwebo district, Sagaing region at around 0930hrs on 23 July. No group had claimed responsibility for the attack at the time of writing but based on the target, tactic and location, anti-junta groups were probably responsible.","war","conflict"
"Myanmar","MMR","MMR.4_1",60489,"Asia-Pacific","non-West",2021,2021-07-22,2021-07-22,25.516682,96.71424,"Kachin","Bombing","Unknown","Undetermined",NA,NA,NA,NA,"https://www.facebook.com/385165108587508/posts/1252859071818103/","https://twitter.com/peacerunning/status/1418086407734763525",FALSE,"Entrance gate","Military","Civilians/General Public",NA,NA,NA,NA,NA,4,0,0,0,"Explosives",NA,NA,NA,"A bomb killed four soldiers at the entrance of Kamaing township, Mohnyin district, Kachin state, at around 0700hrs on 22 July. No group had claimed responsibility at the time of writing, but based on the tactic and target, anti-junta armed groups were probably responsible.","war","conflict"
"Myanmar","MMR","MMR.9_1",60493,"Asia-Pacific","non-West",2021,2021-07-23,2021-07-23,16.976807,97.43804,"Mon","Armed attack","Unknown","Undetermined",NA,NA,NA,NA,"https://news-eleven.com/article/212211	https://www.facebook.com/kto.info/posts/1494143490918714",NA,FALSE,"Village administrator","Government/Political",NA,NA,NA,NA,NA,NA,1,0,0,0,"Firearms",NA,NA,NA,"Two gunmen killed a village administrator in Durein Seik, Thaton township, Thaton district, Mon State at around 0900hrs on 23 July. No group had claimed responsibility at the time of writing, but based on the tactics, target and location, anti-junta armed groups were probably responsible.","war","conflict"
"Myanmar","MMR","MMR.3_1",60501,"Asia-Pacific","non-West",2021,2021-07-22,2021-07-22,21.370651,93.97254,"Chin","Armed attack","Unknown","Undetermined",NA,NA,NA,NA,"https://www.mizzima.com/article/health-ministry-employee-injured-son-killed-home-attack-mindat	https://www.facebook.com/permalink.php?story_fbid=819989252020330&id=349342892418304&__cft__[0]=AZW8i_5pj6imtCt3Sv0hoD4ovTG0E-f3Cyq0_Mb7QxyQccHqbr54cLEn7dxWSROKfpEysG4vKJMt1LCo-8EV5rA4tP2Cq0Xdw8oFTK3xWyqSbaBPGFpcEo1-B7q1JUML0dS67olosSjrNT7kjT9Lju8F&__tn__=%2CO%2CP-R",NA,FALSE,"Ministry of Health employee","Government/Political",NA,NA,NA,NA,NA,NA,1,0,1,0,"Incendiaries","Firearms",NA,NA,"Gunmen killed a Ministry of Health employee and wounded his son before setting their house on fire in Bawa Thit ward, Mindat township, Chin state at around 1100hrs on 22 July. No group had claimed responsibility at the time of writing, but based on the tactic, target and location, anti-junta armed groups were probably responsible.","war","conflict"
"Myanmar","MMR","MMR.15_1",60504,"Asia-Pacific","non-West",2021,2021-07-28,2021-07-28,16.8472,96.2298,"Yangon","Armed attack","Unknown","Undetermined",NA,NA,NA,NA,"http://mizzimaburmese.com/article/83993	https://www.facebook.com/permalink.php?story_fbid=351081843192752&id=110276337273305",NA,FALSE,"Administrative official","Government/Political",NA,NA,NA,NA,NA,NA,1,0,0,0,"Firearms",NA,NA,NA,"Gunmen killed an administrative official in front of his home in Ward 24 of South Dagon township, Yangon, Yangon region at around 0930hrs on 28 July. No group had claimed responsibility at the time of writing, but based on the tactics, target and location, anti-junta armed groups were probably responsible.","war","conflict"
"Myanmar","MMR","MMR.8_1",60505,"Asia-Pacific","non-West",2021,2021-07-27,2021-07-27,21.936605,96.104996,"Mandalay","Bombing","Unknown","Undetermined",NA,NA,NA,NA,"https://www.myanmar-now.org/mm/news/7613	https://www.facebook.com/groups/482500832170457/posts/1284144392006093/",NA,FALSE,"Administrative office","Law Enforcement/Internal Security Forces",NA,NA,NA,NA,NA,NA,0,0,0,0,"Explosives",NA,NA,NA,"A bomb detonated at the police chief's office in Chanmyathazi township, Mandalay, Mandalay region at around 1700hrs on 27 July. No one was hurt. No group had claimed responsibility at the time of writing, but based on the tactics, target and location, anti-junta armed groups were probably responsible.","war","conflict"
"Myanmar","MMR","MMR.8_1",60506,"Asia-Pacific","non-West",2021,2021-07-27,2021-07-27,21.941065,96.10426,"Mandalay","Explosive projectile","Unknown","Undetermined",NA,NA,NA,NA,"https://www.myanmar-now.org/mm/news/7613	https://burmese.dvb.no/archives/477804",NA,FALSE,"Ward administration office","Government/Political",NA,NA,NA,NA,NA,NA,0,0,0,0,"Grenade",NA,NA,NA,"Assailants threw a grenade at the Tampadi ward administration office in Chanmyathazi township, Mandalay, Mandalay region on 27 July. No one was hurt. No group had claimed responsibility at the time of writing, but based on the tactics, target and location, anti-junta armed groups were probably responsible.","war","conflict"
"Myanmar","MMR","MMR.9_1",60519,"Asia-Pacific","non-West",2021,2021-07-31,2021-07-31,16.258114,97.726944,"Mon","Armed attack","Unknown","Undetermined",NA,NA,NA,NA,"https://news-eleven.com/article/212793	http://burmese.dvb.no/archives/478783",NA,FALSE,"Village administrator","Government/Political",NA,NA,NA,NA,NA,NA,1,0,0,0,"Firearms",NA,NA,NA,"Two gunmen travelling by motorbike killed a village administrator in Hneipadaw, Mudon township, Mon state at around 1800hrs on 31 July. No group had claimed responsibility at the time of writing, but based on the target, tactics and location, anti-junta armed groups were probably responsible.","war","conflict"
"Myanmar","MMR","MMR.15_1",60533,"Asia-Pacific","non-West",2021,2021-08-01,2021-08-01,16.861628,96.14739,"Yangon","Explosive projectile","Unknown","Undetermined",NA,NA,NA,NA,"https://www.facebook.com/385165108587508/posts/1260885424348801/	https://burmese.dvb.no/archives/478853",NA,FALSE,"Ward administration office","Government/Political",NA,NA,NA,NA,NA,NA,0,0,3,0,"Grenade",NA,NA,NA,"A grenade attack a ward administration office wounded three people, including the ward administrator, in Mayangone township, Yangon, Yangon region at around 1200hrs on 1 August. No group had claimed responsibility at the time of writing, but based on the target, tactics and location, anti-junta armed groups were probably responsible.","war","conflict"
"Myanmar","MMR","MMR.15_1",60548,"Asia-Pacific","non-West",2021,2021-08-01,2021-08-01,16.88364,96.20884,"Yangon","Sabotage","Unknown","Undetermined",NA,NA,NA,NA,"https://burmese.dvb.no/archives/478853	http://www.mizzimaburmese.com/article/84188",NA,FALSE,"Mytel mobile phone mast","Telecommunications",NA,NA,NA,NA,NA,NA,0,0,0,0,"Explosives",NA,NA,NA,"An explosion targeted a Mytel mobile phone mast in Ward 23 of Hlaingthaya township, Yangon, Yangon region at around 0600hrs on 1 August. No one was hurt. Around the same time, assailants targeted another phone mast nearby in the same township. Mytel, the operator of the phone mast, is part-owned by the Tatmadaw. No group had claimed responsibility at the time of writing, but based on the tactics, target and location, anti-junta armed groups were probably responsible.","war","conflict"
"Myanmar","MMR","MMR.15_1",60549,"Asia-Pacific","non-West",2021,2021-08-01,2021-08-01,16.884722,96.209724,"Yangon","Sabotage","Unknown","Undetermined",NA,NA,NA,NA,"https://burmese.dvb.no/archives/478853	http://www.mizzimaburmese.com/article/84188",NA,FALSE,"Mytel mobile phone mast","Telecommunications",NA,NA,NA,NA,NA,NA,0,0,1,0,"Explosives",NA,NA,NA,"An explosion targeting a Mytel mobile phone mast wounded a civilian in Ward 10 of Hlaingthaya township, Yangon, Yangon region at around 0600hrs on 1 August. Around the same time, assailants targeted another phone mast nearby in the same township. Mytel, the operator of the phone mast, is part-owned by the Tatmadaw. No group had claimed responsibility at the time of writing, but based on the tactics, target and location, anti-junta armed groups were probably responsible.","war","conflict"
